# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 21:07:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/3c/q2s2z4v92bx59zp2nvycr10c0000gn/T/tmpw192n7x9/_a7ex_du.json
# init = 2 (Default)
# random
#   seed = 84732
# output
#   file = /Users/kamilbaradziej/PythonProjects/DataAnalytics/Lab1_Python_review/out/bern_1-20220306220754_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.993755
# Diagonal elements of inverse mass matrix:
# 0.240503
-11.0938,0.986857,0.993755,1,3,0,12.2984,0.510445
-11.0922,1,0.993755,1,1,0,11.0936,0.507538
-11.778,0.900601,0.993755,2,3,0,11.9195,0.643498
-11.7223,0.841915,0.993755,1,3,0,13.4071,0.362199
-12.7886,0.798966,0.993755,1,1,0,12.7926,0.28133
-11.9126,1,0.993755,1,1,0,12.6407,0.343734
-12.2317,0.864699,0.993755,2,3,0,13.5985,0.31768
-13.7701,0.742747,0.993755,1,1,0,13.784,0.233241
-12.5305,1,0.993755,1,1,0,13.6048,0.297054
-11.3023,1,0.993755,2,3,0,12.256,0.580842
-11.3154,0.996964,0.993755,1,1,0,11.3617,0.583279
-11.3154,0.343369,0.993755,1,3,0,16.1601,0.583279
-11.0917,0.999409,0.993755,2,3,0,11.3187,0.506483
-11.0966,0.909358,0.993755,2,3,0,11.6942,0.513951
-13.2354,0.582385,0.993755,1,3,0,13.8547,0.742484
-13.1886,1,0.993755,2,7,0,13.2285,0.259842
-11.1054,0.974975,0.993755,1,3,0,13.2159,0.478352
-11.1035,0.818282,0.993755,2,3,0,12.4048,0.479753
-11.1316,0.993352,0.993755,1,1,0,11.1317,0.464126
-11.3678,0.950026,0.993755,2,3,0,11.5402,0.407686
-11.7463,0.918126,0.993755,1,1,0,11.7548,0.359714
-11.5361,1,0.993755,1,1,0,11.7564,0.383602
-11.6459,0.862006,0.993755,1,3,0,12.8566,0.629511
-11.6459,0.896403,0.993755,1,1,0,12.0769,0.629511
-11.5991,0.869866,0.993755,1,3,0,12.9509,0.375892
-11.2934,0.925265,0.993755,1,3,0,12.2552,0.579156
-11.3888,0.978255,0.993755,1,1,0,11.416,0.595687
-11.5442,0.875332,0.993755,1,3,0,12.4148,0.382572
-11.0925,0.999955,0.993755,2,3,0,11.5414,0.491812
-12.4142,0.701797,0.993755,1,3,0,12.9126,0.695264
-11.1658,0.928395,0.993755,1,3,0,12.9756,0.451555
-11.2767,0.974362,0.993755,1,1,0,11.279,0.424126
-11.1615,1,0.993755,1,1,0,11.2513,0.452937
-11.1531,0.982669,0.993755,1,3,0,11.3207,0.544211
-11.1237,0.988331,0.993755,1,3,0,11.2502,0.467768
-11.1547,0.986972,0.993755,2,3,0,11.2369,0.455245
-11.159,0.998993,0.993755,1,1,0,11.1731,0.453788
-11.1282,1,0.993755,1,1,0,11.1551,0.465636
-11.2816,0.944145,0.993755,1,3,0,11.473,0.576848
-11.3195,0.959451,0.993755,2,3,0,11.6956,0.584019
-11.405,0.980554,0.993755,1,1,0,11.4394,0.59819
-11.5664,0.98804,0.993755,2,3,0,11.6053,0.620173
-11.2275,0.941016,0.993755,1,3,0,12.0595,0.43481
-12.4824,0.788699,0.993755,1,3,0,12.5705,0.30018
-11.2774,0.962304,0.993755,2,3,0,12.8438,0.423996
-11.4072,0.910171,0.993755,1,3,0,11.9732,0.598531
-11.4024,1,0.993755,1,1,0,11.4775,0.597786
